Price,Year,Kilometer,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Make,Location,Fuel Type
240000,2013,51500,3985.0,1850.0,1880.0,7.0,55.0,Mahindra,Kolkata,Diesel
950000,2019,22000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Noida,Petrol
419000,2017,23700,3679.0,1579.0,1478.0,5.0,28.0,Renault,Mysore,Petrol
750000,2017,48069,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Hyderabad,Petrol
3400000,2019,48000,4726.0,1842.0,1427.0,5.0,54.0,Audi,Chandigarh,Diesel
1160000,2015,47981,4659.0,1814.0,1476.0,5.0,50.0,Skoda,Mumbai,Diesel
1750000,2021,26000,4500.0,1790.0,1675.0,7.0,50.0,Hyundai,Zirakpur,Diesel
1575000,2020,63000,4315.0,1800.0,1645.0,5.0,50.0,Kia,Ahmedabad,Diesel
2811000,2019,71500,4795.0,1855.0,1835.0,7.0,80.0,Toyota,Delhi,Diesel
475000,2016,16630,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Mumbai,Petrol
4351000,2018,36000,4933.0,1874.0,1455.0,5.0,75.0,Audi,Pune,Diesel
850000,2017,47255,4440.0,1695.0,1495.0,5.0,40.0,Honda,Ahmedabad,Petrol
1095000,2018,50000,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Zirakpur,Diesel
7700000,2021,18703,4963.0,1868.0,1467.0,5.0,66.0,BMW,Chennai,Diesel
5800000,2021,7935,4939.0,1886.0,1457.0,5.0,73.0,Audi,Surat,Petrol
1925000,2022,9355,4300.0,1790.0,1635.0,5.0,50.0,Hyundai,Mumbai,Petrol
305000,2018,34800,3679.0,1579.0,1478.0,5.0,28.0,Renault,Jamshedpur,Petrol
385000,2013,72000,4331.0,1822.0,1671.0,5.0,50.0,Nissan,Dehradun,Diesel
500000,2012,86288,4386.0,1699.0,1466.0,5.0,55.0,Skoda,Hyderabad,Diesel
655000,2017,24003,3955.0,1694.0,1544.0,5.0,40.0,Honda,Bangalore,Petrol
925000,2017,28000,3994.0,1811.0,1607.0,5.0,44.0,Tata,Bangalore,Diesel
690000,2017,65000,3985.0,1734.0,1505.0,5.0,45.0,Hyundai,Ahmedabad,Diesel
1500000,2019,75000,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Kota,Diesel
625000,2015,45000,4265.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Gurgaon,Diesel
844999,2018,71000,4375.0,1700.0,1475.0,5.0,43.0,Hyundai,Gurgaon,Diesel
745000,2018,54000,4453.0,1735.0,1666.0,7.0,42.0,Honda,Kolkata,Petrol
650000,2015,49776,3995.0,1835.0,1839.0,7.0,60.0,Mahindra,Mumbai,Diesel
640000,2017,61000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Kanpur,Diesel
2050000,2017,68000,4370.0,1783.0,1458.0,5.0,60.0,Volvo,Mumbai,Diesel
395000,2014,47884,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Pune,Petrol
1390000,2017,56000,4670.0,1814.0,1476.0,5.0,50.0,Skoda,Navi Mumbai,Petrol
365000,2010,58424,4420.0,1695.0,1480.0,5.0,42.0,Honda,Hyderabad,Petrol
451000,2017,55000,3995.0,1660.0,1520.0,5.0,43.0,Hyundai,Ahmedabad,Diesel
2150000,2017,45000,4735.0,1830.0,1795.0,7.0,55.0,Toyota,Mumbai,Diesel
195000,2011,75000,3715.0,1680.0,1620.0,5.0,43.0,Maruti Suzuki,Kanpur,Diesel
880000,2018,47000,4386.0,1699.0,1466.0,5.0,55.0,Skoda,Coimbatore,Petrol
1180000,2019,38000,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Bangalore,Petrol
285000,2016,17000,3395.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Lucknow,Petrol
925000,2018,925000,4375.0,1700.0,1475.0,5.0,43.0,Hyundai,Karnal,Diesel
675000,2019,35000,3995.0,1704.0,1525.0,5.0,40.0,Ford,Bhopal,Diesel
2500000,2015,34303,3982.0,1727.0,1425.0,5.0,44.0,MINI,Bangalore,Diesel
3675000,2019,34000,4933.0,1874.0,1455.0,5.0,75.0,Audi,Ghaziabad,Diesel
2400000,2022,8000,4500.0,1790.0,1675.0,7.0,50.0,Hyundai,Hyderabad,Diesel
1300000,2020,27000,4315.0,1800.0,1645.0,5.0,50.0,Kia,Jaipur,Diesel
825000,2021,6600,3805.0,1680.0,1520.0,5.0,37.0,Hyundai,Hyderabad,Petrol
899000,2015,125000,4585.0,1765.0,1760.0,8.0,55.0,Toyota,Mumbai,Diesel
409999,2021,13424,3445.0,1515.0,1475.0,5.0,35.0,Maruti Suzuki,Ranga Reddy,Petrol
280000,2011,69276,3620.0,1475.0,1460.0,5.0,35.0,Maruti Suzuki,Hyderabad,Petrol
811999,2017,31000,4440.0,1729.0,1475.0,5.0,45.0,Hyundai,Kolkata,Diesel
5400000,2017,33000,4936.0,1868.0,1479.0,4.0,78.0,BMW,Bangalore,Diesel
220000,2012,54000,3539.0,1475.0,1700.0,5.0,35.0,Maruti Suzuki,Agra,Petrol
625000,2014,54000,3971.0,1682.0,1469.0,5.0,45.0,Volkswagen,Bangalore,Diesel
725000,2017,75000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Ambala Cantt,Diesel
4195000,2017,63651,4657.0,1881.0,1678.0,5.0,67.0,BMW,Bangalore,Diesel
1450000,2014,71796,4385.0,1831.0,1608.0,5.0,64.0,Audi,Bangalore,Diesel
425000,2014,74000,4331.0,1822.0,1671.0,5.0,50.0,Nissan,Gurgaon,Diesel
250000,2013,82461,3495.0,1550.0,1500.0,5.0,32.0,Hyundai,Hyderabad,Petrol
800000,2018,66000,3995.0,1735.0,1515.0,5.0,37.0,Maruti Suzuki,Pune,Diesel
875000,2015,87000,4456.0,1820.0,1995.0,8.0,60.0,Mahindra,Varanasi,Diesel
2275000,2016,61109,4424.0,1804.0,1494.0,5.0,50.0,Mercedes-Benz,Bangalore,Diesel
525000,2019,32000,3793.0,1665.0,1587.0,5.0,35.0,Tata,Noida,Petrol
20000000,2021,6600,5246.0,1899.0,1494.0,5.0,80.0,Mercedes-Benz,Delhi,Petrol
1520000,2021,14000,3985.0,1820.0,1844.0,4.0,57.0,Mahindra,Delhi,Petrol
170000,2009,135797,3565.0,1595.0,1550.0,5.0,35.0,Hyundai,Lucknow,Petrol
3300000,2019,42475,4903.0,1869.0,1837.0,7.0,80.0,Ford,Pune,Diesel
575000,2018,27239,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Bangalore,Petrol
190000,2013,66000,3495.0,1495.0,1518.0,5.0,38.0,Chevrolet,Lucknow,Petrol
755000,2022,2272,3805.0,1680.0,1520.0,5.0,37.0,Hyundai,Hyderabad,Petrol
1130000,2015,50000,4545.0,1820.0,1685.0,5.0,58.0,Honda,Mumbai,Petrol
610000,2017,38674,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Navi Mumbai,Petrol
1875000,2016,40000,4385.0,1831.0,1608.0,5.0,64.0,Audi,Delhi,Diesel
365000,2019,32000,3679.0,1579.0,1478.0,5.0,28.0,Renault,Mumbai,Petrol
745000,2017,82000,3999.0,1765.0,1708.0,5.0,52.0,Ford,Jaipur,Diesel
1150000,2013,52000,4359.0,2010.0,1557.0,5.0,50.0,Mercedes-Benz,Delhi,Petrol
200000,2014,56000,3995.0,1660.0,1520.0,5.0,43.0,Hyundai,Delhi,Diesel
775000,2016,42000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Mumbai,Petrol
860000,2016,57983,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Mumbai,Petrol
2089999,2018,15600,4456.0,1796.0,1416.0,5.0,50.0,Audi,Lucknow,Petrol
1100000,2019,26000,4375.0,1700.0,1475.0,5.0,43.0,Hyundai,Patna,Diesel
18500000,2021,5000,5246.0,1899.0,1494.0,5.0,70.0,Mercedes-Benz,Pune,Diesel
260000,2011,90000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Chandigarh,Diesel
2690000,2016,43323,4879.0,1854.0,1474.0,5.0,80.0,Mercedes-Benz,Chandigarh,Diesel
1400000,2020,94182,4670.0,1814.0,1476.0,5.0,50.0,Skoda,Kanpur,Diesel
515000,2022,3395,3610.0,1645.0,1560.0,5.0,35.0,Hyundai,Ludhiana,Petrol
600000,2014,53213,4265.0,1695.0,1685.0,7.0,45.0,Maruti Suzuki,Patna,Diesel
2000000,2017,93000,4892.0,1860.0,1837.0,7.0,80.0,Ford,Ahmedabad,Diesel
2850000,2018,45000,4795.0,1967.0,1416.0,5.0,56.0,Jaguar,Dehradun,Diesel
3200000,2017,110000,4795.0,1855.0,1835.0,7.0,80.0,Toyota,Chandigarh,Diesel
1075000,2016,70000,4620.0,1775.0,1475.0,5.0,55.0,Toyota,Delhi,Petrol
575000,2020,40000,3990.0,1755.0,1523.0,5.0,37.0,Tata,Kolkata,Petrol
3950000,2018,52000,4425.0,1863.0,1652.0,5.0,54.0,Volvo,Bangalore,Diesel
750000,2019,6200,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Mumbai,Petrol
755000,2017,75650,3999.0,1734.0,1601.0,5.0,40.0,Honda,Thane,Diesel
190000,2010,60000,3565.0,1595.0,1550.0,5.0,35.0,Hyundai,Roorkee,Petrol
425000,2014,89000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Lucknow,Diesel
855000,2017,57000,4375.0,1700.0,1475.0,5.0,43.0,Hyundai,Bangalore,Diesel
225000,2012,56000,3495.0,1550.0,1500.0,5.0,32.0,Hyundai,Meerut,Petrol
2425000,2016,60000,4933.0,1874.0,1455.0,5.0,75.0,Audi,Mumbai,Diesel
1270000,2019,61805,4456.0,1820.0,1995.0,7.0,60.0,Mahindra,Guwahati,Diesel
750000,2019,33000,3994.0,1811.0,1607.0,5.0,44.0,Tata,Delhi,Petrol
185000,2008,70000,4390.0,1690.0,1495.0,5.0,42.0,Honda,Lucknow,Petrol
450000,2014,48000,3695.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Mumbai,Petrol
1710000,2020,12400,4655.0,1835.0,1760.0,5.0,60.0,MG,Mohali,Diesel
871000,2015,64000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Ahmedabad,Diesel
495000,2016,53376,3675.0,1715.0,1655.0,6.0,35.0,Mahindra,Bangalore,Diesel
600000,2016,70000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Kanpur,Diesel
595000,2014,65123,4370.0,1700.0,1475.0,5.0,43.0,Hyundai,Patna,Diesel
425000,2014,58600,3990.0,1680.0,1505.0,5.0,35.0,Honda,Pune,Petrol
1050000,2021,7500,3995.0,1770.0,1605.0,5.0,45.0,Hyundai,Hyderabad,Petrol
1299000,2019,39000,4270.0,1780.0,1665.0,5.0,55.0,Hyundai,Mumbai,Diesel
175000,2009,23000,3565.0,1595.0,1550.0,5.0,35.0,Hyundai,Mumbai,Petrol
994999,2019,27900,4445.0,1775.0,1700.0,6.0,45.0,Maruti Suzuki,Mumbai,Petrol
265000,2016,122000,3679.0,1579.0,1478.0,5.0,28.0,Renault,Coimbatore,Petrol
475000,2015,48000,3995.0,1745.0,1500.0,5.0,37.0,Maruti Suzuki,Navi Mumbai,Petrol
660000,2018,9000,3985.0,1734.0,1505.0,5.0,45.0,Hyundai,Mumbai,Petrol
490000,2019,32000,3679.0,1579.0,1478.0,5.0,28.0,Renault,Coimbatore,Petrol
1950000,2018,54000,4735.0,1830.0,1795.0,7.0,65.0,Toyota,Mumbai,Petrol
315000,2012,57000,4425.0,1695.0,1505.0,5.0,41.0,Nissan,Amritsar,Petrol
4190000,2017,90000,4819.0,2141.0,1796.0,5.0,93.0,Mercedes-Benz,Ludhiana,Diesel
341000,2016,49000,3610.0,1680.0,1500.0,5.0,35.0,Honda,Mumbai,Petrol
950000,2018,71000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Udupi,Diesel
409999,2014,20000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Mumbai,Petrol
290000,2012,12300,3539.0,1475.0,1700.0,5.0,35.0,Maruti Suzuki,Mumbai,Petrol
1050000,2021,5000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Lucknow,Diesel
365000,2013,68000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Mumbai,Petrol
3100000,2019,17000,4630.0,1777.0,1432.0,5.0,56.0,Mercedes-Benz,Delhi,Diesel
1875000,2022,15000,3985.0,1820.0,1844.0,4.0,57.0,Mahindra,Delhi,Diesel
5100000,2019,24444,4600.0,2069.0,1724.0,7.0,65.0,Land Rover,Bangalore,Petrol
595000,2015,43000,3999.0,1765.0,1708.0,5.0,52.0,Ford,Mumbai,Diesel
5200000,2020,18000,5063.0,1860.0,1494.0,5.0,80.0,Mercedes-Benz,Noida,Diesel
6000000,2014,82000,4879.0,2073.0,1780.0,5.0,77.0,Land Rover,Ludhiana,Diesel
5775000,2019,57000,4819.0,2141.0,1796.0,5.0,93.0,Mercedes-Benz,Dehradun,Diesel
4975000,2021,2610,4686.0,1810.0,1442.0,5.0,66.0,Mercedes-Benz,Bangalore,Petrol
650000,2017,92000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Jalandhar,Diesel
521000,2017,40879,3700.0,1690.0,1595.0,5.0,32.0,Maruti Suzuki,Mumbai,Petrol
570000,2016,80000,3999.0,1765.0,1708.0,5.0,52.0,Ford,Gurgaon,Diesel
8100000,2022,5500,4658.0,1890.0,1644.0,5.0,66.0,Mercedes-Benz,Hyderabad,Diesel
160000,2011,89000,3715.0,1680.0,1620.0,5.0,43.0,Maruti Suzuki,Dehradun,Diesel
420000,2018,50000,3655.0,1620.0,1675.0,5.0,32.0,Maruti Suzuki,Bhubaneswar,Petrol
299000,2018,19000,3679.0,1579.0,1478.0,5.0,28.0,Renault,Kolkata,Petrol
350000,2012,130000,4386.0,1699.0,1466.0,5.0,55.0,Skoda,Nashik,Diesel
575000,2017,35000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Patna,Diesel
335000,2013,64418,3610.0,1680.0,1500.0,5.0,35.0,Honda,Mumbai,Petrol
480000,2019,10265,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Hyderabad,Petrol
350000,2012,85000,4320.0,1764.0,1486.0,5.0,40.0,Ford,Jaipur,Diesel
2500000,2018,90000,4424.0,1804.0,1494.0,5.0,50.0,Mercedes-Benz,Mumbai,Diesel
2750000,2017,219000,4795.0,1855.0,1835.0,7.0,80.0,Toyota,Jaipur,Diesel
555000,2010,261236,4555.0,1770.0,1755.0,8.0,55.0,Toyota,Mumbai,Petrol
790000,2017,50000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Delhi,Diesel
180000,2014,48000,3395.0,1490.0,1475.0,5.0,35.0,Maruti Suzuki,Ranchi,Petrol
551000,2019,39000,3995.0,1660.0,1520.0,5.0,43.0,Hyundai,Jaipur,Diesel
860000,2018,33030,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Jaipur,Diesel
375000,2013,86000,4440.0,1695.0,1485.0,5.0,42.0,Honda,Mumbai,Petrol
725000,2017,55000,4490.0,1730.0,1485.0,5.0,43.0,Maruti Suzuki,Noida,Petrol
400000,2017,35000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Kolkata,Petrol
2275000,2022,2000,4405.0,1818.0,1640.0,5.0,60.0,Jeep,Kolkata,Petrol
1250000,2018,90000,4395.0,1818.0,1640.0,5.0,60.0,Jeep,Ludhiana,Diesel
499000,2012,96506,4440.0,1695.0,1485.0,5.0,42.0,Honda,Bangalore,Petrol
399000,2014,88000,4384.0,1699.0,1466.0,5.0,55.0,Volkswagen,Faridabad,Petrol
335000,2008,140987,4818.0,1822.0,1420.0,5.0,80.0,Mercedes-Benz,Jalandhar,Diesel
450000,2015,52000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Roorkee,Petrol
409999,2015,54443,3600.0,1600.0,1560.0,5.0,35.0,Maruti Suzuki,Mumbai,Petrol
6100000,2020,9500,5063.0,1860.0,1494.0,5.0,80.0,Mercedes-Benz,Mumbai,Diesel
3000000,2017,42000,4726.0,1842.0,1427.0,5.0,54.0,Audi,Pune,Petrol
250000,2018,25000,3429.0,1560.0,1541.0,5.0,28.0,Datsun,Kolkata,Petrol
6200000,2021,39000,4657.0,1881.0,1678.0,5.0,67.0,BMW,Ahmedabad,Diesel
590000,2014,86000,3850.0,1695.0,1530.0,5.0,42.0,Maruti Suzuki,Coimbatore,Diesel
1300000,2013,50300,4097.0,1789.0,1561.0,5.0,47.0,MINI,Delhi,Diesel
1639999,2018,43000,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Mumbai,Diesel
740000,2013,83555,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Hyderabad,Diesel
530000,2013,75000,3999.0,1765.0,1708.0,5.0,52.0,Ford,Mumbai,Diesel
1989999,2022,5800,4300.0,1790.0,1635.0,5.0,50.0,Hyundai,Surat,Diesel
3250000,2018,173000,4795.0,1855.0,1835.0,7.0,80.0,Toyota,Bangalore,Diesel
1975000,2021,7000,4315.0,1800.0,1645.0,5.0,50.0,Kia,Bangalore,Petrol
735000,2015,121000,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Kanpur,Diesel
425000,2013,96000,4655.0,1965.0,1922.0,7.0,55.0,Tata,Ambala Cantt,Diesel
315000,2011,38091,3775.0,1695.0,1510.0,5.0,45.0,Toyota,Mumbai,Petrol
275000,2013,34000,3495.0,1550.0,1500.0,5.0,32.0,Hyundai,Pune,Petrol
750000,2018,75000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Faridabad,Diesel
465000,2014,82000,4265.0,1695.0,1510.0,5.0,45.0,Toyota,Ludhiana,Diesel
1325000,2021,20000,3995.0,1790.0,1647.0,5.0,45.0,Kia,Bangalore,Petrol
175000,2008,65000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Jamshedpur,Diesel
950000,2011,65000,4879.0,1854.0,1474.0,5.0,80.0,Mercedes-Benz,Mumbai,Petrol
275000,2011,65000,3995.0,1695.0,1555.0,5.0,42.0,Maruti Suzuki,Allahabad,Diesel
265000,2011,41000,3539.0,1475.0,1700.0,5.0,35.0,Maruti Suzuki,Pune,Petrol
1000000,2010,127000,4695.0,1840.0,1850.0,7.0,80.0,Toyota,Guwahati,Diesel
730000,2016,51834,4440.0,1695.0,1495.0,5.0,40.0,Honda,Bangalore,Petrol
1495000,2018,28000,4395.0,1818.0,1640.0,5.0,60.0,Jeep,Delhi,Petrol
1150000,2014,39000,4359.0,2010.0,1557.0,5.0,50.0,Mercedes-Benz,Mumbai,Petrol
590000,2015,116592,4440.0,1695.0,1495.0,5.0,40.0,Honda,Mumbai,Petrol
2450000,2014,80000,4686.0,1810.0,1442.0,5.0,66.0,Mercedes-Benz,Hyderabad,Diesel
299000,2014,32000,4249.0,1690.0,1503.0,5.0,42.0,Chevrolet,Dehradun,Petrol
2850000,2016,21200,4686.0,1810.0,1442.0,5.0,66.0,Mercedes-Benz,Pune,Diesel
2765000,2022,75,4695.0,1890.0,1755.0,7.0,60.0,Mahindra,Delhi,Petrol
850000,2018,85000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Hyderabad,Diesel
480000,2015,49000,4440.0,1695.0,1495.0,5.0,40.0,Honda,Kolkata,Petrol
345000,2016,71000,3765.0,1660.0,1520.0,5.0,43.0,Hyundai,Kanpur,Diesel
5950000,2017,80000,5130.0,1934.0,1850.0,5.0,100.0,Mercedes-Benz,Delhi,Petrol
891000,2016,47000,4270.0,1780.0,1630.0,5.0,60.0,Hyundai,Delhi,Petrol
925000,2021,48000,3995.0,1790.0,1640.0,5.0,48.0,Maruti Suzuki,Bangalore,Petrol
409999,2014,68000,3940.0,1710.0,1505.0,5.0,45.0,Hyundai,Agra,Diesel
245000,2014,79000,3775.0,1680.0,1620.0,5.0,43.0,Maruti Suzuki,Faridabad,Petrol
850000,2016,90300,4585.0,1890.0,1785.0,7.0,70.0,Mahindra,Surat,Diesel
275000,2014,83000,3495.0,1550.0,1500.0,5.0,32.0,Hyundai,Ahmedabad,Petrol
240000,2013,73000,3795.0,1680.0,1427.0,5.0,45.0,Ford,Thane,Petrol
4290000,2018,60474,4936.0,1868.0,1479.0,5.0,65.0,BMW,Coimbatore,Diesel
